abstract_id,text,location,label,abbr,masked_text
12323229,some neurological conditions require admission to an intensive ECU icu where deep sedation and mechanical ventilation are po to improve the patients condition nevertheless these treatments are not always helpful in disease control at this stage deep brain stimulation dbs could become a viable alternative in the treatment of critical neurological conditions with longlasting clinical benefit the value of deep brain stimulation has been investigated in the treatment of patients who had undergone surgical electrode implants as an emergency procedure to treat acute lifethreatening conditions requiring admission to neurological icu nicu a beforeandafter perspective study was examined of seven patients who were treated with dbs for status dystonicus sd and poststroke severe hemiballismus bilateral GP internus gpi dbs was performed in five sd patients and unilateral ventralis oralis anterior and posterior voavop VPM dbs in two poststroke hemiballismus patients BL gpidbs allowed sd resolution in a time lapse varying from week to months no clear improvements compared to the baseline clinical condition were observed unilateral voavopdbs intervention controlled hemiballismus T3 h and the patient was discharged in days the other patient was transferred from the nicu to the neurosurgery ward after days no surgical complications were observed in any of the above procedures neurostimulation procedures could represent a valuable choice in critical care conditions when involuntary movements are continuous lifethreatening and refractory to intensive care procedures dbs is feasible safe and effective in selected cases,[132],['nucleus of the thalamus'],VPM,some neurological conditions require admission to an intensive ECU icu where deep sedation and mechanical ventilation are po to improve the patients condition nevertheless these treatments are not always helpful in disease control at this stage deep brain stimulation dbs could become a viable alternative in the treatment of critical neurological conditions with longlasting clinical benefit the value of deep brain stimulation has been investigated in the treatment of patients who had undergone surgical electrode implants as an emergency procedure to treat acute lifethreatening conditions requiring admission to neurological icu nicu a beforeandafter perspective study was examined of seven patients who were treated with dbs for status dystonicus sd and poststroke severe hemiballismus bilateral GP internus gpi dbs was performed in five sd patients and unilateral ventralis oralis anterior and posterior voavop [MASK] dbs in two poststroke hemiballismus patients BL gpidbs allowed sd resolution in a time lapse varying from week to months no clear improvements compared to the baseline clinical condition were observed unilateral voavopdbs intervention controlled hemiballismus T3 h and the patient was discharged in days the other patient was transferred from the nicu to the neurosurgery ward after days no surgical complications were observed in any of the above procedures neurostimulation procedures could represent a valuable choice in critical care conditions when involuntary movements are continuous lifethreatening and refractory to intensive care procedures dbs is feasible safe and effective in selected cases
11448313,RTV dramatically increases the BA of a variety of concurrently po drugs by inhibition of metabolic enzymes and drug transporters the purpose of this T0 was to investigate the extent to which ritonavirs inhibition of drug transporters andor cypa contributes to the increased oral bioavailability in mice the area AUCs auc for orally po saquinavir after coadministration with mgkg RTV dramatically increased fold as a result the bioavailability faÂ·fg and fh increased and twofold respectively in addition the increase in the auc predicted from the in vitro ki value was ninefold which was derived from the inhibition of metabolic enzymes by ritonavir in the liver the remaining fold increase in the auc was considered to be derived from the inhibition in the small intestine the aucinf for probe ATP midazolam fexofenadine and PV increased T3 the oral administration of ritonavir by only five and sevenfold respectively moreover the auc for saquinavir was affected negligibly by itraconazole these results indicate RTV mainly affects the firstpass effect of saquinavir in the small intestine increasing the BA of orally administered saquinavir furthermore cyp isoforms other than cypa which contribute to the metabolism of saquinavir in humans are involved in the metabolism of saquinavir in mice,[49],['under the plasma concentrationtime curves'],AUCs,RTV dramatically increases the BA of a variety of concurrently po drugs by inhibition of metabolic enzymes and drug transporters the purpose of this T0 was to investigate the extent to which ritonavirs inhibition of drug transporters andor cypa contributes to the increased oral bioavailability in mice the area [MASK] auc for orally po saquinavir after coadministration with mgkg RTV dramatically increased fold as a result the bioavailability faÂ·fg and fh increased and twofold respectively in addition the increase in the auc predicted from the in vitro ki value was ninefold which was derived from the inhibition of metabolic enzymes by ritonavir in the liver the remaining fold increase in the auc was considered to be derived from the inhibition in the small intestine the aucinf for probe ATP midazolam fexofenadine and PV increased T3 the oral administration of ritonavir by only five and sevenfold respectively moreover the auc for saquinavir was affected negligibly by itraconazole these results indicate RTV mainly affects the firstpass effect of saquinavir in the small intestine increasing the BA of orally administered saquinavir furthermore cyp isoforms other than cypa which contribute to the metabolism of saquinavir in humans are involved in the metabolism of saquinavir in mice
2748870,twelve cases of patients with primary aldosteronism pa who admitted to hokkaido UH from to were studied attention should be paid for the existence of pa as a frequent cause of juvenile hypertension in female since female were frequently than in male cases of female to case of male and of patients with pa were pointed out to have HBP at the age of under periodic paralysis as a main clinical symptom with pa were more frequent in our study than in the reports of other countries which might be due to a C1 amount of salt intake in japanese in accordance with the rapid progress of hormonal estimation for plasma renin activity pra and plasma aldosterone concentration pac the usefulness of potassium clearance test by the use of STS became less worth it was impossible to differentiate primary aldosteronism from low renin essential hypertension by means of pra T3 the stimuli of i.v. of furosemide and walking but it could be differentiated T3 days of sodium restriction days of administration of hydrochrolothiazide mgday and hours of walking with the longterm use of diuretics and various kinds of antihypertensive drugs in the treatment of HBP in patients with pa normal basal level and responsiveness of pra were observed therefore no patient should be put through renin and aldosterone studies while on diuretics and AHD the iiodocholesterol adrenal scintigraphy is a first choice method for the localizing diagnosis of pa because of inherent disadvantages in selective adrenal venography or in the determination of pac in adrenal A-V blood obtained against by catheterization of the adrenal veins,[129],['sodium thiosulfate'],STS,twelve cases of patients with primary aldosteronism pa who admitted to hokkaido UH from to were studied attention should be paid for the existence of pa as a frequent cause of juvenile hypertension in female since female were frequently than in male cases of female to case of male and of patients with pa were pointed out to have HBP at the age of under periodic paralysis as a main clinical symptom with pa were more frequent in our study than in the reports of other countries which might be due to a C1 amount of salt intake in japanese in accordance with the rapid progress of hormonal estimation for plasma renin activity pra and plasma aldosterone concentration pac the usefulness of potassium clearance test by the use of [MASK] became less worth it was impossible to differentiate primary aldosteronism from low renin essential hypertension by means of pra T3 the stimuli of i.v. of furosemide and walking but it could be differentiated T3 days of sodium restriction days of administration of hydrochrolothiazide mgday and hours of walking with the longterm use of diuretics and various kinds of antihypertensive drugs in the treatment of HBP in patients with pa normal basal level and responsiveness of pra were observed therefore no patient should be put through renin and aldosterone studies while on diuretics and AHD the iiodocholesterol adrenal scintigraphy is a first choice method for the localizing diagnosis of pa because of inherent disadvantages in selective adrenal venography or in the determination of pac in adrenal A-V blood obtained against by catheterization of the adrenal veins
7156781,studies haveshown lower infection rates of port systems compared to established transcutaneous cuffedtunneled dialysis catheters this was shown in otherwise quite healthy patients starting HD it is unclear to what extent these results can be applied to countries such as germany where unlike the us CE venous access systems are used mainly for patients with a high comorbidity we investigated complications in patients with exhausted access sites and a high comorbidity,[24],['hemodialysis treatment'],HD,studies haveshown lower infection rates of port systems compared to established transcutaneous cuffedtunneled dialysis catheters this was shown in otherwise quite healthy patients starting [MASK] it is unclear to what extent these results can be applied to countries such as germany where unlike the us CE venous access systems are used mainly for patients with a high comorbidity we investigated complications in patients with exhausted access sites and a high comorbidity
7863361,a member of the family of hematopoietic cytokines human prolactin hprl serves a dual role both as an endocrine hormone and as an autocrineparacrine cytokine or growth factor during investigation of the solution structural properties of hprl we have noted a surprising ph dependence of its structural stability over a range from approximately ph to ph an analysis of backbone atom nmr chemical shift changes and backbone NH hydrogendeuterium exchange rates due to titration of the solution ph over this same range along with calculations of protein surface ESP suggests the possible involvement of a localized cluster of three his residues and which comprise a portion of the highaffinity receptorbinding epitope SPR analysis of the interaction between hprl and the extracellular domain ecd of the hprl receptor reveals a selective fold NC in the dissociation rate between ph and ph in comparison the interaction of hgh with the same receptor ecd did not demonstrate any significant dependence on ph we also present an initial investigation of the ph dependence of hprl function in rat nb cell proliferation assays and a stat luciferase gene reporter assay in the td MCF-7 whose results are consistent with our biophysical studies the potential implications of this variation in hprls structural stability and receptorbinding kinetics over this physiologic range of ph are discussed,[188],['human breast cancer cell line'],MCF-7,a member of the family of hematopoietic cytokines human prolactin hprl serves a dual role both as an endocrine hormone and as an autocrineparacrine cytokine or growth factor during investigation of the solution structural properties of hprl we have noted a surprising ph dependence of its structural stability over a range from approximately ph to ph an analysis of backbone atom nmr chemical shift changes and backbone NH hydrogendeuterium exchange rates due to titration of the solution ph over this same range along with calculations of protein surface ESP suggests the possible involvement of a localized cluster of three his residues and which comprise a portion of the highaffinity receptorbinding epitope SPR analysis of the interaction between hprl and the extracellular domain ecd of the hprl receptor reveals a selective fold NC in the dissociation rate between ph and ph in comparison the interaction of hgh with the same receptor ecd did not demonstrate any significant dependence on ph we also present an initial investigation of the ph dependence of hprl function in rat nb cell proliferation assays and a stat luciferase gene reporter assay in the td [MASK] whose results are consistent with our biophysical studies the potential implications of this variation in hprls structural stability and receptorbinding kinetics over this physiologic range of ph are discussed
3290981,a yearold native american female with a PH of diabetes mellitus but no PH of hepatic or renal disease presented with anasarca and hypoalbuminemia laboratory tests for fecal alpha antitrypsin and an in iiilabeled plasma transferrin nuclear scan revealed a PLE a serological test was positive for antinuclear antibody in a titer of with a homogeneous DP this finding combined with low normal SS complement C2 suggested the diagnosis of SLE erythematosus sle this case is unusual in that PLE was the only presenting symptoms the late onset of this disease is also unusual,[79],['proteinlosing enteropathy'],PLE,a yearold native american female with a PH of diabetes mellitus but no PH of hepatic or renal disease presented with anasarca and hypoalbuminemia laboratory tests for fecal alpha antitrypsin and an in iiilabeled plasma transferrin nuclear scan revealed a [MASK] a serological test was positive for antinuclear antibody in a titer of with a homogeneous DP this finding combined with low normal SS complement C2 suggested the diagnosis of SLE erythematosus sle this case is unusual in that [MASK] was the only presenting symptoms the late onset of this disease is also unusual
7230985,we previously showed that the homeodomain protein hoxc is involved in the expression control of the early human hair keratin genes hha and hha which contain TPS hoxc binding sites in their proximal promoters hox specificity is generally thought to be enhanced by the interaction with members of the tale superclass of HD proteins pbx meis and prep using reverse transcription pcr with total human hair F2 rna we demonstrated transcripts of the major tale proteins pbx meis and prep in the human hair follicle in view of the presence of meisprep responsive elements in close vicinity to the hoxc binding sites of the hha and hha promoters we determined the ESs of these tale proteins in the human hair F2 we found that meis meis prep and prep were differentially expressed in the three layers of the inner root sheath in addition meis and prep exhibited expression in the midto upper hair SC with prep being also expressed in the DP and the connective tissue sheath of the hair F2 in virtually all cases the expression of these tale proteins was exclusively cytoplasmic considering that in contrast hoxc is expressed in the nuclei of matrix precortex and lower cuticle cells of the hair follicle our data suggest that despite the presence of meisprep IB CS in the hha and hha promoters the hoxccontrolled activation of these genes in the hair follicle does not seem to involve these tale proteins as cofactors,[161],['dermal papilla'],DP,we previously showed that the homeodomain protein hoxc is involved in the expression control of the early human hair keratin genes hha and hha which contain TPS hoxc binding sites in their proximal promoters hox specificity is generally thought to be enhanced by the interaction with members of the tale superclass of HD proteins pbx meis and prep using reverse transcription pcr with total human hair F2 rna we demonstrated transcripts of the major tale proteins pbx meis and prep in the human hair follicle in view of the presence of meisprep responsive elements in close vicinity to the hoxc binding sites of the hha and hha promoters we determined the ESs of these tale proteins in the human hair F2 we found that meis meis prep and prep were differentially expressed in the three layers of the inner root sheath in addition meis and prep exhibited expression in the midto upper hair SC with prep being also expressed in the [MASK] and the connective tissue sheath of the hair F2 in virtually all cases the expression of these tale proteins was exclusively cytoplasmic considering that in contrast hoxc is expressed in the nuclei of matrix precortex and lower cuticle cells of the hair follicle our data suggest that despite the presence of meisprep IB CS in the hha and hha promoters the hoxccontrolled activation of these genes in the hair follicle does not seem to involve these tale proteins as cofactors
7506757,there has been a tendency recently to abandon competition and to introduce policies that promote collaboration between health providers as a means of improving the efficiency of the system and the COC a number of countries most notably the united states have experienced the integration of health care providers to cover the continuum of care of a defined population catalonia has witnessed the steady emergence of increasing numbers of integrated health organisations iho but unlike the united states studies on health providers integration are scarce as part of a research project currently underway a guide was developed to study catalan ihos based on a CP literature review and the development of a theoretical FR the guide proposes analysing the ihos performance in relation to their final objectives of improving the efficiency and continuity of health care by an analysis of the integration type based on key characteristics external elements existence of other suppliers type of services payment mechanisms and internal elements model of government organization and management that influence integration DUE of the ihos performance focuses on global strategies and results on coordination of care and efficiency two types of coordination are evaluated information coordination and coordination of care management evaluation of the efficiency of the iho refers to technical and allocative efficiency this guide may have to be modified for use in the catalan context,[31],['continuity of care'],COC,there has been a tendency recently to abandon competition and to introduce policies that promote collaboration between health providers as a means of improving the efficiency of the system and the [MASK] a number of countries most notably the united states have experienced the integration of health care providers to cover the continuum of care of a defined population catalonia has witnessed the steady emergence of increasing numbers of integrated health organisations iho but unlike the united states studies on health providers integration are scarce as part of a research project currently underway a guide was developed to study catalan ihos based on a CP literature review and the development of a theoretical FR the guide proposes analysing the ihos performance in relation to their final objectives of improving the efficiency and continuity of health care by an analysis of the integration type based on key characteristics external elements existence of other suppliers type of services payment mechanisms and internal elements model of government organization and management that influence integration DUE of the ihos performance focuses on global strategies and results on coordination of care and efficiency two types of coordination are evaluated information coordination and coordination of care management evaluation of the efficiency of the iho refers to technical and allocative efficiency this guide may have to be modified for use in the catalan context
4860055,to develop a reliable and costeffective technique for karyotyping single human blastomeres for PID of chromosomal translocations,[13],['preimplantation diagnosis'],PID,to develop a reliable and costeffective technique for karyotyping single human blastomeres for [MASK] of chromosomal translocations
12322969,thermochemoradiation therapy was performed in patients with laryngeal CA tnm radiotherapy was performed in stages gy every hours times a week to sod gy with a week break T3 sod gy local hyperthermia was carried out two times a week before the second fraction in an amount of radiation therapy sessions in the days of HT second fraction of radiotherapy increased to gy courses of chemotherapy were combined with radiation therapy and HT at the beginning of each stage of treatment for the whole group a CR response of the primary tumor was diagnosed in patients partial in of the patients with n complete regression of metastases occurred in partial also in fiveyear overall survival was tn tn in local control of the primary tumor in these terms in the group t was detected in in the group t regional control of metastases with n late swelling of the mucous membrane of the larynx developed in patients perichondritis in thermochemoradiation therapy of locally advanced CA of the larynx provides a fairly good results comparable with those of the combined treatment,[72],['local hyperthermia'],HT,thermochemoradiation therapy was performed in patients with laryngeal CA tnm radiotherapy was performed in stages gy every hours times a week to sod gy with a week break T3 sod gy local hyperthermia was carried out two times a week before the second fraction in an amount of radiation therapy sessions in the days of [MASK] second fraction of radiotherapy increased to gy courses of chemotherapy were combined with radiation therapy and [MASK] at the beginning of each stage of treatment for the whole group a CR response of the primary tumor was diagnosed in patients partial in of the patients with n complete regression of metastases occurred in partial also in fiveyear overall survival was tn tn in local control of the primary tumor in these terms in the group t was detected in in the group t regional control of metastases with n late swelling of the mucous membrane of the larynx developed in patients perichondritis in thermochemoradiation therapy of locally advanced CA of the larynx provides a fairly good results comparable with those of the combined treatment
6590419,the L1 excitatory binaural inputs to the central nucleus of the IC icc are from two CG of neurons with different functionsthe ipsilateral medial superior olive mso and the contralateral lateral superior olive lso a major GABA binaural input emerges from glycinergic SN in the ipsilateral lso to determine whether these inputs converge on the same postsynaptic targets in the icc two different anterograde tracers were injected in tonotopically matched areas of the mso and the lso on the opposite side in the same animal the main findings were that the boutons from mso axons terminated primarily in the CE and caudal parts of the icc laminae but that CL lso terminals were concentrated more rostrally and on the VP margins of the mso inputs in contrast the ipsilateral lso projection converged with the mso inputs and was denser than the CL lso projection consistent with this finding VA transport experiments showed that the very lowfrequency Az of the icc with dense mso inputs also received inputs from greater numbers of ipsilateral lso SN than from contralateral lso neurons the results suggest that different binaural pathways through the lowfrequency icc may be formed by the segregation of excitatory inputs to icc from the mso and the CL lso at the same time the ipsilateral lso is a major inhibitory influence in the target region of the mso these data support the concept that each frequencyband lamina in the icc may comprise several PET modules with different combinations of inputs,[36],['inhibitory'],GABA,the L1 excitatory binaural inputs to the central nucleus of the IC icc are from two CG of neurons with different functionsthe ipsilateral medial superior olive mso and the contralateral lateral superior olive lso a major [MASK] binaural input emerges from glycinergic SN in the ipsilateral lso to determine whether these inputs converge on the same postsynaptic targets in the icc two different anterograde tracers were injected in tonotopically matched areas of the mso and the lso on the opposite side in the same animal the main findings were that the boutons from mso axons terminated primarily in the CE and caudal parts of the icc laminae but that CL lso terminals were concentrated more rostrally and on the VP margins of the mso inputs in contrast the ipsilateral lso projection converged with the mso inputs and was denser than the CL lso projection consistent with this finding VA transport experiments showed that the very lowfrequency Az of the icc with dense mso inputs also received inputs from greater numbers of ipsilateral lso SN than from contralateral lso neurons the results suggest that different binaural pathways through the lowfrequency icc may be formed by the segregation of excitatory inputs to icc from the mso and the CL lso at the same time the ipsilateral lso is a major inhibitory influence in the target region of the mso these data support the concept that each frequencyband lamina in the icc may comprise several PET modules with different combinations of inputs
5111623,MCT mct is one of the treatment modalities for patients with hepatocellular carcinoma hcc a yearold man with LC underwent mct during a laparotof patients during a year period,[0],['microwave coagulation therapy'],MCT,[MASK] mct is one of the treatment modalities for patients with hepatocellular carcinoma hcc a yearold man with LC underwent mct during a laparotof patients during a year period
7026963,aviation PH provides an apt metaphor for the state of rasch measurement practice and its potential future flying was initially widely believed to be nothing but a spectacular and dangerous fad few saw in it any potential for the huge industry that it is today the current state of rasch measurement practice is quite akin to daredevil barnstorming in that the field is focused on isolated demonstrations of disconnected technical effects only when the analogues of ATC airports support staff training programs textbooks and partner industries hotels restaurants are in place will rasch measurement come into its own as the technical medium of a widespread industry the point at which current practice tips into a new paradigm depends on the realization of operationally validated theory in a supportive social context the paper closes with speculations on what crossing rasch measurements tipping point might entail,[76],['air traffic control'],ATC,aviation PH provides an apt metaphor for the state of rasch measurement practice and its potential future flying was initially widely believed to be nothing but a spectacular and dangerous fad few saw in it any potential for the huge industry that it is today the current state of rasch measurement practice is quite akin to daredevil barnstorming in that the field is focused on isolated demonstrations of disconnected technical effects only when the analogues of [MASK] airports support staff training programs textbooks and partner industries hotels restaurants are in place will rasch measurement come into its own as the technical medium of a widespread industry the point at which current practice tips into a new paradigm depends on the realization of operationally validated theory in a supportive social context the paper closes with speculations on what crossing rasch measurements tipping point might entail
4417276,although a strong clinical association exists between congenital CHB chb and an immune response to ssaro and ssbla proteins a causative role of these antibodies in the pathogenesis is just emerging in a preliminary report we have demonstrated that igg fractions isolated from the sera of mothers whose children have chb are arrhythmogenic in the human fetal HR to more precisely define the arrhythmogenic effect of antissarossbla antibodies we used the readily available rat heart model to record ecgs from langendorff beating hearts action potentials from atrioventricular av nodal S9 ltype ca currents ica at the wholecell and single channel levels and other currents such as the transient outward k current ito the inward rectifier k current ik and the na current ina perfusion of NF with purified igg microgml isolated from the SS of a mother with ssaro and ssbla antibodies whose child had chb resulted in bradycardia associated with av block simultaneous action potentials were recorded from dissected atrial and av nodal Az of the rat HR superfusion of these preparations with the same mothers igg fraction resulted in av block followed by complete inhibition of av nodal action potential because av nodal electrogenesis is largely dependent on ica the effect of these antibodies on ica was subsequently determined superfusion of myocytes with whole serum or purified igg microgml from the same mother consistently inhibited whole cell ica ensemble average ba currents iba and open state probability po without affecting the channel conductance igg had no significant effect on ito ik or ina whole sera and igg fractions from a healthy mother with no detectable antissaro or ssbla antibodies did not inhibit ica or iba these results demonstrate that igg containing antissaro and ssbla antibodies induces CAVB in beating hearts and in multicellular preparations thus implicating a preferential interaction of these autoantibodies with ICa andor associated regulatory proteins this is consistent with the observed inhibition of ICa that may be a critical factor contributing to the pathogenesis of chb,[288],['complete av block'],CAVB,although a strong clinical association exists between congenital CHB chb and an immune response to ssaro and ssbla proteins a causative role of these antibodies in the pathogenesis is just emerging in a preliminary report we have demonstrated that igg fractions isolated from the sera of mothers whose children have chb are arrhythmogenic in the human fetal HR to more precisely define the arrhythmogenic effect of antissarossbla antibodies we used the readily available rat heart model to record ecgs from langendorff beating hearts action potentials from atrioventricular av nodal S9 ltype ca currents ica at the wholecell and single channel levels and other currents such as the transient outward k current ito the inward rectifier k current ik and the na current ina perfusion of NF with purified igg microgml isolated from the SS of a mother with ssaro and ssbla antibodies whose child had chb resulted in bradycardia associated with av block simultaneous action potentials were recorded from dissected atrial and av nodal Az of the rat HR superfusion of these preparations with the same mothers igg fraction resulted in av block followed by complete inhibition of av nodal action potential because av nodal electrogenesis is largely dependent on ica the effect of these antibodies on ica was subsequently determined superfusion of myocytes with whole serum or purified igg microgml from the same mother consistently inhibited whole cell ica ensemble average ba currents iba and open state probability po without affecting the channel conductance igg had no significant effect on ito ik or ina whole sera and igg fractions from a healthy mother with no detectable antissaro or ssbla antibodies did not inhibit ica or iba these results demonstrate that igg containing antissaro and ssbla antibodies induces [MASK] in beating hearts and in multicellular preparations thus implicating a preferential interaction of these autoantibodies with ICa andor associated regulatory proteins this is consistent with the observed inhibition of ICa that may be a critical factor contributing to the pathogenesis of chb
7672637,COC is concerned with the quality of care over time there are two important perspectives on this traditionally COC is idealized in the patients experience of a continuous caring relationship with an identified health care professional for providers in vertically integrated systems of care the contrasting ideal is the delivery of a seamless service through integration coordination and the sharing of information between different providers as patients health care needs can now only rarely be met by a single professional multidimensional models of continuity have had to be developed to accommodate the possibility of achieving both ideals simultaneously continuity of care may therefore be viewed from the perspective of either patient or provider continuity in the experience of care relates conceptually to patients satisfaction with both the interpersonal aspects of care and the coordination of that care experienced continuity may be valued in its own RA in contrast continuity in the delivery of care cannot be evaluated solely through patients experiences and is related to important aspects of services such as casemanagement and MDT working from a provider perspective the focus is on new models of service delivery and improved patient outcomes a full consideration of continuity of care should therefore cover both of these distinct perspectives exploring how these come together to enhance the patientcentredness of care,[18],['continuity of care'],COC,[MASK] is concerned with the quality of care over time there are two important perspectives on this traditionally [MASK] is idealized in the patients experience of a continuous caring relationship with an identified health care professional for providers in vertically integrated systems of care the contrasting ideal is the delivery of a seamless service through integration coordination and the sharing of information between different providers as patients health care needs can now only rarely be met by a single professional multidimensional models of continuity have had to be developed to accommodate the possibility of achieving both ideals simultaneously continuity of care may therefore be viewed from the perspective of either patient or provider continuity in the experience of care relates conceptually to patients satisfaction with both the interpersonal aspects of care and the coordination of that care experienced continuity may be valued in its own RA in contrast continuity in the delivery of care cannot be evaluated solely through patients experiences and is related to important aspects of services such as casemanagement and MDT working from a provider perspective the focus is on new models of service delivery and improved patient outcomes a full consideration of continuity of care should therefore cover both of these distinct perspectives exploring how these come together to enhance the patientcentredness of care
4896317,hemizygous deletions of the fragile HIT fhit gene at HSA band p and downregulation of its gene product are found in the majority of RCCs rccs functional RT suppressive activity of fhit in renal CA cells previously was observed in rcc cell L1 rc which lacks endogenous fhit expression to further investigate the potential role of fhit as a RT suppressor gene in rcc we transfected fhit cdna expression constructs into rcc cell lines rcc and snc which show lowlevel expression of endogenous fhit and reveal an intact von hippellindau vhl gene SD transfectants of both cell lines showed no alterations of cell morphology proliferation kinetics or cell cycle parameters in vitro the fhit gene transfer rate however was significantly lower in rcc cells compared with snc cells suggesting a selection against exogenous fhit expression in addition in nude mouse assays a significant delay of tumor formation was observed for fhittransfected rcc cell lines with outgrowing PT demonstrating loss of fhit expression in the majority of cells in contrast tumorigenicity of fhittransfected snc cell clones was not suppressed despite stable Tg expression in conclusion our results demonstrate a selective RT suppressive activity of fhit in rcc cells in vivo and suggest that the susceptibility to suppression is not restricted to cancer cells with complete loss of fhit expression,[5],['histidine triad'],HIT,hemizygous deletions of the fragile [MASK] fhit gene at HSA band p and downregulation of its gene product are found in the majority of RCCs rccs functional RT suppressive activity of fhit in renal CA cells previously was observed in rcc cell L1 rc which lacks endogenous fhit expression to further investigate the potential role of fhit as a RT suppressor gene in rcc we transfected fhit cdna expression constructs into rcc cell lines rcc and snc which show lowlevel expression of endogenous fhit and reveal an intact von hippellindau vhl gene SD transfectants of both cell lines showed no alterations of cell morphology proliferation kinetics or cell cycle parameters in vitro the fhit gene transfer rate however was significantly lower in rcc cells compared with snc cells suggesting a selection against exogenous fhit expression in addition in nude mouse assays a significant delay of tumor formation was observed for fhittransfected rcc cell lines with outgrowing PT demonstrating loss of fhit expression in the majority of cells in contrast tumorigenicity of fhittransfected snc cell clones was not suppressed despite stable Tg expression in conclusion our results demonstrate a selective RT suppressive activity of fhit in rcc cells in vivo and suggest that the susceptibility to suppression is not restricted to cancer cells with complete loss of fhit expression
14816498,polyketides constitute a C1 group of structurally diverse NK products with useful biological activities insights into their biosynthetic mechanisms are crucial for developing new structures one of the most studied model polyketide is the bluepigmented antibiotic Act produced by streptomyces coelicolor this aromatic polyketide is synthesized by minimal type ii polyketide synthases and tailoring enzymes the actiii Act ketoreductase is a key tailoring enzyme in actinorhodin biosynthesis previous papers have reported contradictory findings for localization of the protein in the cytoplasmic fraction or associated with the cell wall we have now used green FL protein as a reporter to analyse the spatial and temporal expression of actiii sco in s coelicolor under Act producing and nonproducing conditions we provide evidence in support of actiii being a cytosolic protein with limited if any association with the membrane or cell wall,[112],['actinorhodin'],Act,polyketides constitute a C1 group of structurally diverse NK products with useful biological activities insights into their biosynthetic mechanisms are crucial for developing new structures one of the most studied model polyketide is the bluepigmented antibiotic [MASK] produced by streptomyces coelicolor this aromatic polyketide is synthesized by minimal type ii polyketide synthases and tailoring enzymes the actiii [MASK] ketoreductase is a key tailoring enzyme in actinorhodin biosynthesis previous papers have reported contradictory findings for localization of the protein in the cytoplasmic fraction or associated with the cell wall we have now used green FL protein as a reporter to analyse the spatial and temporal expression of actiii sco in s coelicolor under [MASK] producing and nonproducing conditions we provide evidence in support of actiii being a cytosolic protein with limited if any association with the membrane or cell wall
1375031,dna polymerase iii has been recognized as the required replication enzyme in escherichia coli the synthesis S1 of dna polymerase iii holoenzyme alpha subunit is encoded by the dnae gene we have reported that e coli cells can survive and grow in the absence of a PET dnae gene product if KF and the pcba mutation are present existing mutations in the dnae gene have been conditionally defective thermolabile mutations we report here construction of nonsense mutations in the dnae gene by use of a temperaturesensitive suppressor mutation to permit survival at the PT degrees c introduction of the pcba mutation eliminated the temperaturesensitive phenotype we confirmed by immunoblotting the lack of detectable alpha subunit at degrees c,[51],['dna polymerase i'],KF,dna polymerase iii has been recognized as the required replication enzyme in escherichia coli the synthesis S1 of dna polymerase iii holoenzyme alpha subunit is encoded by the dnae gene we have reported that e coli cells can survive and grow in the absence of a PET dnae gene product if [MASK] and the pcba mutation are present existing mutations in the dnae gene have been conditionally defective thermolabile mutations we report here construction of nonsense mutations in the dnae gene by use of a temperaturesensitive suppressor mutation to permit survival at the PT degrees c introduction of the pcba mutation eliminated the temperaturesensitive phenotype we confirmed by immunoblotting the lack of detectable alpha subunit at degrees c
